opponent,game_date,stint_num,uww_lineup,opp_lineup,start_event_order,end_event_order,end_uww_score,end_opp_score,start_prev_uww_score,start_prev_opp_score,stint_seconds,n_events,uww_margin_change,stint_minutes
St. Thomas (TX) Celts,2025-11-14,9,"Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen, Richie Warren","Garrett Rodgers, Jaden Ross, Omar Gayle, Reyce Allen, Tamarcus Butler",114,115,27.0,17.0,27.0,17.0,1.0,2,0.0,0.02
St. Thomas (TX) Celts,2025-11-14,10,"Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen, Richie Warren","Angel Johnson, Garrett Rodgers, Jaden Ross, Reyce Allen, Tamarcus Butler",116,120,27.0,19.0,27.0,17.0,5.0,5,-2.0,0.08
St. Thomas (TX) Celts,2025-11-14,11,"Isaac Verges, JR Lukenbill, Jake Quast, Kelton McEwen, Richie Warren","Angel Johnson, Corey Thompson, Garrett Rodgers, Reyce Allen, Tamarcus Butler",121,122,27.0,19.0,27.0,19.0,0.0,2,0.0,0.0
St. Thomas (TX) Celts,2025-11-14,12,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren","Angel Johnson, Corey Thompson, Garrett Rodgers, Reyce Allen, Tamarcus Butler",123,134,27.0,19.0,27.0,19.0,51.0,12,0.0,0.85
St. Thomas (TX) Celts,2025-11-14,13,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Reyce Allen, Tamarcus Butler",135,148,30.0,21.0,27.0,19.0,45.0,14,1.0,0.75
St. Thomas (TX) Celts,2025-11-14,14,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nicholas Buffalo, Tamarcus Butler",149,161,37.0,25.0,30.0,21.0,85.0,13,3.0,1.42
St. Thomas (TX) Celts,2025-11-14,15,"Brock Marino, Isaac Verges, JR Lukenbill, Kelton McEwen, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Nicholas Buffalo",162,167,37.0,25.0,37.0,25.0,0.0,6,0.0,0.0
St. Thomas (TX) Celts,2025-11-14,16,"Brock Marino, Collin Madson, Isaac Verges, Jake Quast, Luke Bara","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Nicholas Buffalo",168,190,39.0,30.0,37.0,25.0,178.0,23,-3.0,2.97
St. Thomas (TX) Celts,2025-11-14,17,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Nicholas Buffalo",191,200,41.0,34.0,39.0,30.0,65.0,10,-2.0,1.08
St. Thomas (TX) Celts,2025-11-14,18,"Collin Madson, Isaac Verges, JR Lukenbill, Jake Quast, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Nicholas Buffalo",201,202,41.0,34.0,41.0,34.0,3.0,2,0.0,0.05
St. Thomas (TX) Celts,2025-11-14,19,"Isaac Verges, JR Lukenbill, Jake Quast, Rashad Rogers, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Nicholas Buffalo",203,209,41.0,36.0,41.0,34.0,22.0,7,-2.0,0.37
St. Thomas (TX) Celts,2025-11-14,20,"Brock Marino, Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Nicholas Buffalo",212,233,43.0,41.0,41.0,36.0,133.0,22,-3.0,2.22
St. Thomas (TX) Celts,2025-11-14,21,"Collin Madson, Isaac Verges, JR Lukenbill, Luke Bara, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Nicholas Buffalo",234,260,46.0,44.0,43.0,41.0,114.0,27,0.0,1.9
St. Thomas (TX) Celts,2025-11-14,22,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Nicholas Buffalo",261,269,46.0,46.0,46.0,44.0,52.0,9,-2.0,0.87
St. Thomas (TX) Celts,2025-11-14,23,"Collin Madson, Jake Quast, Joey Berezowitz, Luke Bara, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Reyce Allen",270,271,46.0,46.0,46.0,46.0,0.0,2,0.0,0.0
St. Thomas (TX) Celts,2025-11-14,24,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Reyce Allen",272,283,47.0,49.0,46.0,46.0,55.0,12,-2.0,0.92
St. Thomas (TX) Celts,2025-11-14,25,"Collin Madson, JR Lukenbill, Jake Quast, Joey Berezowitz, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Reyce Allen",284,294,49.0,52.0,47.0,49.0,60.0,11,-1.0,1.0
St. Thomas (TX) Celts,2025-11-14,26,"Austin Ambrose, JR Lukenbill, Jake Quast, Joey Berezowitz, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Reyce Allen",295,296,49.0,52.0,49.0,52.0,0.0,2,0.0,0.0
St. Thomas (TX) Celts,2025-11-14,27,"Austin Ambrose, JR Lukenbill, Jake Quast, Joey Berezowitz, Richie Warren","Angel Johnson, Charles Gitonga, Jaden Ross, Nathan Kongolo, Reyce Allen",297,302,51.0,54.0,49.0,52.0,35.0,6,0.0,0.58
St. Thomas (TX) Celts,2025-11-14,28,"Austin Ambrose, JR Lukenbill, Jake Quast, Joey Berezowitz, Richie Warren","Angel Johnson, Garrett Rodgers, Jaden Ross, Nathan Kongolo, Reyce Allen",303,324,54.0,59.0,51.0,54.0,104.0,22,-2.0,1.73
St. Thomas (TX) Celts,2025-11-14,29,"Austin Ambrose, JR Lukenbill, Jake Quast, Joey Berezowitz, Richie Warren","Corey Thompson, Garrett Rodgers, Jaden Ross, Nathan Kongolo, Nicholas Buffalo",325,331,54.0,60.0,54.0,59.0,19.0,7,-1.0,0.32
St. Thomas (TX) Celts,2025-11-14,30,"Collin Madson, JR Lukenbill, Jake Quast, Joey Berezowitz, Richie Warren","Corey Thompson, Garrett Rodgers, Jaden Ross, Nathan Kongolo, Nicholas Buffalo",332,352,54.0,65.0,54.0,60.0,121.0,21,-5.0,2.02
St. Thomas (TX) Celts,2025-11-14,31,"Brock Marino, Collin Madson, Jake Quast, Kelton McEwen, Richie Warren","Corey Thompson, Garrett Rodgers, Jaden Ross, Nathan Kongolo, Nicholas Buffalo",353,382,59.0,69.0,54.0,65.0,200.0,30,1.0,3.33
St. Thomas (TX) Celts,2025-11-14,32,"Brock Marino, Collin Madson, Jake Quast, Kelton McEwen, Richie Warren","Angel Johnson, Brennan Webb, Jaden Ross, Nicholas Buffalo, Reyce Allen",383,383,59.0,69.0,59.0,69.0,0.0,1,0.0,0.0
St. Thomas (TX) Celts,2025-11-14,33,"Brock Marino, Collin Madson, JR Lukenbill, Kelton McEwen, Richie Warren","Angel Johnson, Brennan Webb, Jaden Ross, Nicholas Buffalo, Reyce Allen",384,388,59.0,71.0,59.0,69.0,12.0,5,-2.0,0.2
St. Thomas (TX) Celts,2025-11-14,34,"Collin Madson, Darius Chestnut, JR Lukenbill, Kelton McEwen, Richie Warren","Angel Johnson, Brennan Webb, Jaden Ross, Nicholas Buffalo, Reyce Allen",389,406,62.0,71.0,59.0,71.0,36.0,18,3.0,0.6
St. Thomas (TX) Celts,2025-11-14,35,"Collin Madson, Darius Chestnut, JR Lukenbill, Kelton McEwen, Richie Warren","Angel Johnson, Brennan Webb, Charles Gitonga, Corey Thompson, Nicholas Buffalo",407,415,62.0,73.0,62.0,71.0,31.0,9,-2.0,0.52
St. Thomas (TX) Celts,2025-11-14,36,"Collin Madson, Darius Chestnut, JR Lukenbill, Kelton McEwen, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Nicholas Buffalo",416,426,65.0,75.0,62.0,73.0,84.0,11,1.0,1.4
St. Thomas (TX) Celts,2025-11-14,37,"Collin Madson, JR Lukenbill, Kelton McEwen, Luke Bara, Richie Warren","Angel Johnson, Charles Gitonga, Corey Thompson, Nathan Kongolo, Nicholas Buffalo",427,442,73.0,81.0,65.0,75.0,113.0,16,2.0,1.88
UW-Eau Claire Blugolds,2026-01-24,1,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Andre Renta, Carter Lichtsinn, Kenji Scales, Will Boser, Xavier Lewis",1,64,11.0,16.0,0.0,0.0,417.0,64,-5.0,6.95
UW-Eau Claire Blugolds,2026-01-24,2,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Kenji Scales, Luke Reder, Roan Demovsky, Roman Richards, Will Boser",65,65,11.0,16.0,11.0,16.0,0.0,1,0.0,0.0
UW-Eau Claire Blugolds,2026-01-24,3,"Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Kenji Scales, Luke Reder, Roan Demovsky, Roman Richards, Will Boser",66,78,12.0,17.0,11.0,16.0,38.0,13,0.0,0.63
UW-Eau Claire Blugolds,2026-01-24,4,"Collin Madson, Joey Berezowitz, Luke Bara, Richie Warren, Tyshawn Teague-Johnson","Kenji Scales, Luke Reder, Roan Demovsky, Roman Richards, Tyler Haney",79,89,12.0,17.0,12.0,17.0,42.0,11,0.0,0.7
UW-Eau Claire Blugolds,2026-01-24,5,"Jake Quast, Joey Berezowitz, Kelton McEwen, Rashad Rogers, Tyshawn Teague-Johnson","Kenji Scales, Luke Reder, Roan Demovsky, Roman Richards, Tyler Haney",90,101,15.0,19.0,12.0,17.0,65.0,12,1.0,1.08
UW-Eau Claire Blugolds,2026-01-24,6,"Jake Quast, Joey Berezowitz, Kelton McEwen, Rashad Rogers, Tyshawn Teague-Johnson","Andre Renta, Carter Lichtsinn, Roan Demovsky, Tyler Haney, Xavier Lewis",102,129,22.0,19.0,15.0,19.0,191.0,28,7.0,3.18
UW-Eau Claire Blugolds,2026-01-24,7,"Jake Quast, Joey Berezowitz, Kelton McEwen, Rashad Rogers, Tyshawn Teague-Johnson","Andre Renta, Carter Lichtsinn, Kenji Scales, Luke Reder, Will Boser",130,130,22.0,19.0,22.0,19.0,0.0,1,0.0,0.0
UW-Eau Claire Blugolds,2026-01-24,8,"Brock Marino, Jake Quast, Joey Berezowitz, Kelton McEwen, Tyshawn Teague-Johnson","Andre Renta, Carter Lichtsinn, Kenji Scales, Luke Reder, Will Boser",131,138,22.0,24.0,22.0,19.0,82.0,8,-5.0,1.37
UW-Eau Claire Blugolds,2026-01-24,9,"Brock Marino, Collin Madson, Jake Quast, Joey Berezowitz, Kelton McEwen","Andre Renta, Carter Lichtsinn, Kenji Scales, Luke Reder, Will Boser",139,143,24.0,24.0,22.0,24.0,12.0,5,2.0,0.2
UW-Eau Claire Blugolds,2026-01-24,10,"Brock Marino, Collin Madson, Isaiah Robinson, Jake Quast, Kelton McEwen","Andre Renta, Carter Lichtsinn, Kenji Scales, Luke Reder, Will Boser",144,145,24.0,24.0,24.0,24.0,0.0,2,0.0,0.0
UW-Eau Claire Blugolds,2026-01-24,11,"Brock Marino, Collin Madson, Isaiah Robinson, Jake Quast, Kelton McEwen","Andre Renta, Carter Lichtsinn, Kenji Scales, Will Boser, Xavier Lewis",146,149,24.0,24.0,24.0,24.0,28.0,4,0.0,0.47
UW-Eau Claire Blugolds,2026-01-24,12,"Brock Marino, Collin Madson, Isaiah Robinson, Kelton McEwen, Richie Warren","Andre Renta, Carter Lichtsinn, Kenji Scales, Will Boser, Xavier Lewis",150,165,24.0,26.0,24.0,24.0,86.0,16,-2.0,1.43
UW-Eau Claire Blugolds,2026-01-24,13,"Brock Marino, Collin Madson, Isaiah Robinson, Luke Bara, Richie Warren","Andre Renta, Carter Lichtsinn, Kenji Scales, Will Boser, Xavier Lewis",166,177,24.0,28.0,24.0,26.0,67.0,12,-2.0,1.12
UW-Eau Claire Blugolds,2026-01-24,14,"Brock Marino, Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara","Andre Renta, Carter Lichtsinn, Kenji Scales, Will Boser, Xavier Lewis",178,179,24.0,28.0,24.0,28.0,0.0,2,0.0,0.0
UW-Eau Claire Blugolds,2026-01-24,15,"Brock Marino, Collin Madson, Isaiah Robinson, Jake Quast, Luke Bara","Carter Lichtsinn, Kenji Scales, Roan Demovsky, Will Boser, Xavier Lewis",180,197,26.0,31.0,24.0,28.0,63.0,18,-1.0,1.05
UW-Eau Claire Blugolds,2026-01-24,16,"Collin Madson, Isaac Verges, Jake Quast, Luke Bara, Rashad Rogers","Carter Lichtsinn, Kenji Scales, Roan Demovsky, Will Boser, Xavier Lewis",198,213,31.0,35.0,26.0,31.0,108.0,16,1.0,1.8
UW-Eau Claire Blugolds,2026-01-24,17,"Brock Marino, Collin Madson, Isaac Verges, Luke Bara, Richie Warren","Andre Renta, Carter Lichtsinn, Kenji Scales, Will Boser, Xavier Lewis",216,262,41.0,50.0,31.0,35.0,316.0,47,-5.0,5.27
UW-Eau Claire Blugolds,2026-01-24,18,"Brock Marino, Collin Madson, Joey Berezowitz, Kelton McEwen, Richie Warren","Andre Renta, Carter Lichtsinn, Kenji Scales, Will Boser, Xavier Lewis",263,263,41.0,50.0,41.0,50.0,0.0,1,0.0,0.0
UW-Eau Claire Blugolds,2026-01-24,19,"Brock Marino, Collin Madson, Joey Berezowitz, Kelton McEwen, Richie Warren","Kenji Scales, Luke Reder, Roan Demovsky, Roman Richards, Tyler Haney",264,266,43.0,50.0,41.0,50.0,22.0,3,2.0,0.37
UW-Eau Claire Blugolds,2026-01-24,20,"Collin Madson, Jake Quast, Joey Berezowitz, Kelton McEwen, Richie Warren","Kenji Scales, Luke Reder, Roan Demovsky, Roman Richards, Tyler Haney",267,295,48.0,52.0,43.0,50.0,165.0,29,3.0,2.75
UW-Eau Claire Blugolds,2026-01-24,21,"Collin Madson, Isaiah Robinson, Jake Quast, Kelton McEwen, Rashad Rogers","Kenji Scales, Luke Reder, Roan Demovsky, Roman Richards, Tyler Haney",296,299,48.0,52.0,48.0,52.0,0.0,4,0.0,0.0
UW-Eau Claire Blugolds,2026-01-24,22,"Collin Madson, Isaiah Robinson, Jake Quast, Kelton McEwen, Rashad Rogers","Andre Renta, Carter Lichtsinn, Kenji Scales, Will Boser, Xavier Lewis",300,323,53.0,54.0,48.0,52.0,192.0,24,3.0,3.2
